title,platform,score,release_year,release_month,release_day,Rank,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
Major League Baseball 2K10,PlayStation 2,5.5,2010,3,19,7051,Sports,Take-Two Interactive,0.11,0.09,0.0,0.03,0.23
MotoGP 09/10,Xbox 360,6.7,2010,3,16,8337,Racing,Capcom,0.07,0.09,0.0,0.02,0.17
Infinite Space,Nintendo DS,7.0,2010,3,16,7254,Role-Playing,Sega,0.07,0.06,0.07,0.01,0.22
"Sakura Wars: So Long, My Love",PlayStation 2,9.0,2010,3,30,6061,Role-Playing,Sega,0.07,0.05,0.15,0.02,0.29
America's Test Kitchen: Let's Get Cooking,Nintendo DS,8.5,2010,3,29,6379,Simulation,Nintendo,0.25,0.0,0.0,0.02,0.27
Dead or Alive Paradise,PlayStation Portable,5.0,2010,3,29,8208,Misc,Ubisoft Annecy,0.07,0.02,0.07,0.02,0.17
MotoGP 09/10,PlayStation 3,6.7,2010,3,25,7179,Racing,Capcom,0.05,0.13,0.0,0.04,0.22
BlazBlue: Calamity Trigger Portable,PlayStation Portable,8.0,2010,4,5,10229,Fighting,PQube,0.07,0.01,0.03,0.01,0.11
Picross 3D,Nintendo DS,8.5,2010,5,3,3817,Puzzle,Nintendo,0.3,0.03,0.16,0.03,0.53
2010 FIFA World Cup South Africa,PlayStation Portable,6.0,2010,4,29,4113,Sports,Electronic Arts,0.09,0.24,0.03,0.12,0.48
2010 FIFA World Cup South Africa,Wii,6.5,2010,4,28,4525,Sports,Electronic Arts,0.23,0.15,0.01,0.04,0.43
2010 FIFA World Cup South Africa,PlayStation 3,8.3,2010,4,26,1614,Sports,Electronic Arts,0.3,0.64,0.07,0.22,1.23
Shin Megami Tensei: Strange Journey,Nintendo DS,8.5,2010,4,1,5998,Role-Playing,Atlus,0.14,0.0,0.14,0.01,0.29
How to Train Your Dragon,Xbox 360,4.6,2010,3,31,9145,Action,Activision,0.11,0.02,0.0,0.01,0.14
How to Train Your Dragon,PlayStation 3,4.6,2010,3,31,8049,Action,Activision,0.12,0.04,0.0,0.02,0.18
How to Train Your Dragon,Nintendo DS,6.5,2010,4,10,3737,Action,Activision,0.32,0.17,0.0,0.05,0.54
Tom Clancy's Splinter Cell: Conviction,Xbox 360,9.3,2010,4,9,817,Action,Ubisoft,1.2,0.63,0.04,0.19,2.06
Record of Agarest War,PlayStation 3,7.5,2010,5,6,11789,Role-Playing,Ghostlight,0.0,0.03,0.03,0.01,0.07
Borderlands: Double Game Add-On Pack,Xbox 360,6.5,2010,4,28,9525,Shooter,Take-Two Interactive,0.1,0.02,0.0,0.01,0.13
Dead to Rights: Retribution,PlayStation 3,6.0,2010,4,27,6153,Shooter,Namco Bandai Games,0.1,0.12,0.02,0.05,0.28
2010 FIFA World Cup South Africa,Xbox 360,8.3,2010,4,26,2426,Sports,Electronic Arts,0.32,0.43,0.02,0.09,0.86
Iron Man 2,PlayStation 3,5.1,2010,5,6,4825,Action,Sega,0.14,0.19,0.0,0.07,0.4
Iron Man 2,Xbox 360,5.1,2010,5,6,6284,Action,Sega,0.15,0.1,0.0,0.03,0.27
Lost Planet 2,Xbox 360,6.0,2010,5,6,2699,Shooter,Capcom,0.38,0.24,0.08,0.06,0.76
Dead to Rights: Retribution,Xbox 360,6.0,2010,4,27,7462,Shooter,Namco Bandai Games,0.11,0.08,0.0,0.02,0.21
Fat Princess: Fistful of Cake,PlayStation Portable,6.8,2010,4,23,9815,Action,Sony Computer Entertainment,0.08,0.02,0.0,0.02,0.12
Calling,Wii,3.5,2010,4,7,9665,Adventure,Konami Digital Entertainment,0.07,0.04,0.0,0.01,0.12
The Settlers 7: Paths to a Kingdom,PC,6.0,2010,4,6,5621,Strategy,Ubisoft,0.0,0.26,0.0,0.06,0.32
"Sakura Wars: So Long, My Love",Wii,9.0,2010,4,6,10061,Role-Playing,Ackkstudios,0.06,0.04,0.0,0.01,0.11
3D Dot Game Heroes,PlayStation 3,8.5,2010,4,16,3533,Role-Playing,SouthPeak Games,0.36,0.12,0.03,0.07,0.57
Monster Hunter Tri,Wii,8.8,2010,4,14,720,Role-Playing,Nintendo,0.67,0.41,1.05,0.11,2.25
Record of Agarest War,Xbox 360,7.5,2010,5,5,7676,Role-Playing,Compile Heart,0.18,0.0,0.01,0.01,0.2
Alan Wake,Xbox 360,9.0,2010,5,4,1444,Action,Microsoft Game Studios,0.66,0.51,0.05,0.13,1.35
Skate 3,PlayStation 3,8.0,2010,5,11,809,Sports,Electronic Arts,0.79,0.94,0.0,0.35,2.08
Skate 3,Xbox 360,8.0,2010,5,10,560,Sports,Electronic Arts,1.46,0.98,0.0,0.24,2.68
Samurai Shodown Sen,Xbox 360,4.0,2010,4,5,11445,Fighting,Rising Star Games,0.07,0.01,0.0,0.01,0.08
Mount & Blade: Warband,PC,8.1,2010,4,13,15436,Role-Playing,Paradox Interactive,0.01,0.01,0.0,0.0,0.02
Again,Nintendo DS,4.5,2010,4,13,11763,Adventure,Ackkstudios,0.07,0.0,0.0,0.0,0.07
ModNation Racers,PlayStation 3,9.0,2010,5,4,1804,Racing,Sony Computer Entertainment,0.5,0.41,0.06,0.16,1.13
Dementium II,Nintendo DS,8.0,2010,5,4,9917,Shooter,SouthPeak Games,0.09,0.02,0.0,0.01,0.12
ModNation Racers,PlayStation Portable,7.4,2010,5,10,3702,Racing,Sony Computer Entertainment,0.11,0.27,0.02,0.14,0.54
Lost Planet 2,PlayStation 3,5.5,2010,5,7,2162,Shooter,Capcom,0.29,0.34,0.2,0.13,0.96
Prince of Persia: The Forgotten Sands,PlayStation Portable,6.0,2010,5,18,5113,Action,Ubisoft,0.09,0.18,0.01,0.1,0.37
Prince of Persia: The Forgotten Sands,Xbox 360,8.0,2010,5,18,3243,Action,Ubisoft,0.3,0.26,0.0,0.06,0.62
Prince of Persia: The Forgotten Sands,Wii,8.0,2010,5,18,6727,Action,Ubisoft,0.11,0.11,0.0,0.02,0.25
Prince of Persia: The Forgotten Sands,Nintendo DS,4.5,2010,5,18,8716,Action,Ubisoft,0.14,0.01,0.0,0.01,0.16
Prince of Persia: The Forgotten Sands,PlayStation 3,8.0,2010,5,18,2923,Action,Ubisoft,0.19,0.36,0.01,0.13,0.7
Harvest Moon: Hero of Leaf Valley,PlayStation Portable,7.5,2010,5,18,8928,Simulation,Rising Star Games,0.07,0.02,0.05,0.02,0.15
Red Dead Redemption,Xbox 360,9.7,2010,5,17,135,Action,Take-Two Interactive,3.7,1.97,0.09,0.57,6.34
Red Dead Redemption,PlayStation 3,9.7,2010,5,17,124,Action,Take-Two Interactive,2.79,2.61,0.17,1.03,6.6
Split/Second,PlayStation 3,8.5,2010,5,14,2755,Racing,Disney Interactive Studios,0.31,0.31,0.01,0.12,0.75
Naruto Shippuden: Ultimate Ninja Heroes 3,PlayStation Portable,6.5,2010,5,14,5001,Fighting,Namco Bandai Games,0.13,0.04,0.19,0.03,0.38
Split/Second,Xbox 360,8.5,2010,5,14,3318,Racing,Disney Interactive Studios,0.32,0.23,0.0,0.06,0.61
Mario Tennis,Wii,8.5,2010,6,30,12125,Sports,Nintendo,0.0,0.06,0.0,0.01,0.07
Naughty Bear,Xbox 360,3.0,2010,6,30,4760,Action,505 Games,0.21,0.16,0.0,0.04,0.41
Green Day: Rock Band,Wii,8.0,2010,6,30,5065,Misc,MTV Games,0.22,0.12,0.0,0.03,0.38
Transformers: War for Cybertron -- Decepticons,Nintendo DS,6.5,2010,6,30,9555,Action,Activision,0.11,0.01,0.0,0.01,0.13
Naughty Bear,PlayStation 3,2.5,2010,6,30,4457,Action,505 Games,0.18,0.18,0.0,0.07,0.44
LEGO Harry Potter: Years 1-4,PC,8.5,2010,6,29,14963,Action,Warner Bros. Interactive Entertainment,0.01,0.01,0.0,0.0,0.02
LEGO Harry Potter: Years 1-4,Wii,8.5,2010,6,29,619,Action,Warner Bros. Interactive Entertainment,1.29,0.97,0.0,0.23,2.49
Singularity,PC,7.0,2010,6,29,13136,Shooter,Mastertronic,0.0,0.04,0.0,0.01,0.05
LEGO Harry Potter: Years 1-4,Xbox 360,8.5,2010,6,28,1168,Action,Warner Bros. Interactive Entertainment,0.95,0.5,0.0,0.14,1.59
LEGO Harry Potter: Years 1-4,PlayStation 3,8.5,2010,6,28,1422,Action,Warner Bros. Interactive Entertainment,0.55,0.6,0.0,0.22,1.37
Shin Megami Tensei: Persona 3 Portable,PlayStation Portable,8.5,2010,7,6,3227,Role-Playing,Ghostlight,0.18,0.06,0.34,0.04,0.63
Bass Pro Shops: The Hunt,Wii,5.0,2010,7,6,6829,Sports,XS Games,0.23,0.0,0.0,0.02,0.24
Split/Second,PC,8.5,2010,5,25,13539,Racing,Disney Interactive Studios,0.0,0.04,0.0,0.01,0.04
Blur,Xbox 360,7.0,2010,5,25,3371,Racing,Activision,0.25,0.28,0.0,0.06,0.6
UFC Undisputed 2010,Xbox 360,7.8,2010,5,25,1479,Fighting,THQ,0.9,0.31,0.0,0.11,1.33
UFC Undisputed 2010,PlayStation 3,7.8,2010,5,25,1357,Fighting,THQ,0.8,0.41,0.02,0.19,1.42
Metal Gear Solid: Peace Walker,PlayStation Portable,9.5,2010,6,7,800,Action,Konami Digital Entertainment,0.46,0.42,0.96,0.25,2.09
Transformers: Cybertron Adventures,Wii,3.5,2010,6,28,6226,Action,Activision,0.15,0.1,0.0,0.03,0.28
Sin and Punishment: Star Successor,Wii,9.0,2010,6,27,4455,Shooter,Nintendo,0.2,0.14,0.06,0.04,0.44
Toy Story 3: The Video Game,Wii,7.5,2010,6,24,1369,Action,Disney Interactive Studios,0.64,0.63,0.0,0.14,1.41
Hot Shots Tennis: Get a Grip,PlayStation Portable,8.0,2010,6,24,7404,Sports,Sony Computer Entertainment,0.06,0.0,0.13,0.01,0.21
Age of Conan: Rise of the Godslayer,PC,7.9,2010,6,1,14656,Role-Playing,Funcom,0.0,0.02,0.0,0.0,0.03
Blur,PlayStation 3,7.0,2010,6,1,2777,Racing,Activision,0.22,0.37,0.02,0.13,0.74
Alpha Protocol,PC,6.3,2010,6,1,14053,Role-Playing,Sega,0.0,0.03,0.0,0.01,0.04
Puzzle Quest 2,Nintendo DS,8.5,2010,6,20,9721,Puzzle,D3Publisher,0.11,0.0,0.0,0.01,0.12
Tournament of Legends,Wii,5.0,2010,7,6,12055,Fighting,Sega,0.04,0.02,0.0,0.01,0.07
Crackdown 2,Xbox 360,7.5,2010,7,5,1822,Shooter,Microsoft Game Studios,0.63,0.37,0.02,0.1,1.12
Naval Assault: The Killing Tide,Xbox 360,4.5,2010,7,2,8408,Simulation,505 Games,0.08,0.07,0.0,0.02,0.17
Iron Man 2,Wii,5.5,2010,5,21,5462,Action,Sega,0.15,0.15,0.0,0.03,0.33
Blue Dragon: Awakened Shadow,Nintendo DS,8.0,2010,6,3,10596,Role-Playing,Namco Bandai Games,0.06,0.0,0.03,0.0,0.1
Alpha Protocol,Xbox 360,6.3,2010,6,1,4877,Role-Playing,Sega,0.23,0.13,0.0,0.04,0.4
LEGO Harry Potter: Years 1-4,PlayStation Portable,7.0,2010,7,2,2888,Action,Warner Bros. Interactive Entertainment,0.14,0.37,0.0,0.19,0.71
Iron Man 2,PlayStation Portable,4.9,2010,5,21,5042,Action,Sega,0.18,0.12,0.0,0.07,0.38
Blur,PC,7.0,2010,6,2,12385,Racing,Activision,0.01,0.04,0.0,0.01,0.06
Toy Story 3: The Video Game,PlayStation 3,8.0,2010,6,23,1848,Action,Disney Interactive Studios,0.51,0.42,0.0,0.17,1.11
Toy Story 3: The Video Game,Xbox 360,8.0,2010,6,22,2652,Action,Disney Interactive Studios,0.41,0.29,0.0,0.07,0.78
Attack of the Movies 3D,Xbox 360,4.0,2010,5,26,13611,Shooter,Majesco Entertainment,0.04,0.0,0.0,0.0,0.04
Prince of Persia: The Forgotten Sands,PC,8.0,2010,6,9,14241,Action,Ubisoft,0.0,0.03,0.0,0.0,0.03
Pure Futbol,PlayStation 3,4.0,2010,6,9,6819,Sports,Ubisoft,0.06,0.13,0.0,0.05,0.24
Tiger Woods PGA Tour 11,Wii,9.0,2010,6,9,3619,Sports,Electronic Arts,0.24,0.26,0.0,0.06,0.56
Pure Futbol,Xbox 360,4.0,2010,6,9,8004,Sports,Ubisoft,0.08,0.09,0.0,0.02,0.18
Green Day: Rock Band,PlayStation 3,8.3,2010,6,8,4629,Misc,MTV Games,0.19,0.16,0.0,0.07,0.42
Tiger Woods PGA Tour 11,PlayStation 3,8.5,2010,6,8,2457,Sports,Electronic Arts,0.37,0.34,0.0,0.13,0.84
Green Day: Rock Band,Xbox 360,8.3,2010,6,8,4739,Misc,MTV Games,0.24,0.13,0.0,0.04,0.41
NCAA Football 11,Xbox 360,8.5,2010,7,9,2250,Sports,Electronic Arts,0.86,0.0,0.0,0.06,0.92
LEGO Harry Potter: Years 1-4,Nintendo DS,7.0,2010,7,9,673,Action,Warner Bros. Interactive Entertainment,1.07,1.05,0.0,0.23,2.35
Bass Pro Shops: The Hunt,Xbox 360,6.0,2010,6,30,11042,Sports,Griffin International,0.08,0.0,0.0,0.01,0.09
Super Mario Galaxy 2,Wii,10.0,2010,5,20,92,Platform,Nintendo,3.66,2.42,0.98,0.64,7.69
The Sims 3: Ambitions,PC,8.0,2010,6,1,4194,Simulation,Electronic Arts,0.0,0.29,0.0,0.18,0.47
Attack of the Movies 3D,Wii,4.5,2010,5,26,10326,Shooter,Majesco Entertainment,0.1,0.0,0.0,0.01,0.11
Blur,Xbox 360,7.0,2010,5,25,3371,Racing,Activision,0.25,0.28,0.0,0.06,0.6
Tiger Woods PGA Tour 11,Xbox 360,8.5,2010,6,8,3805,Sports,Electronic Arts,0.28,0.2,0.0,0.05,0.53
Mega Man Zero Collection,Nintendo DS,8.0,2010,7,8,5256,Platform,Capcom,0.21,0.02,0.11,0.02,0.36
Sniper: Ghost Warrior,PC,5.0,2010,7,7,8654,Shooter,City Interactive,0.0,0.13,0.0,0.03,0.16
Sniper: Ghost Warrior,Xbox 360,5.0,2010,7,7,1758,Shooter,City Interactive,0.54,0.51,0.0,0.12,1.16
BlazBlue: Continuum Shift,PlayStation 3,8.5,2010,7,22,4710,Fighting,PQube,0.21,0.08,0.09,0.04,0.41
DarkStar One: Broken Alliance,Xbox 360,6.0,2010,7,20,7519,Simulation,Kalypso Media,0.11,0.08,0.0,0.02,0.2
Top Gun,PlayStation 3,4.5,2010,8,18,12221,Simulation,505 Games,0.06,0.0,0.0,0.01,0.07
Kane & Lynch 2: Dog Days,Xbox 360,7.0,2010,8,17,4031,Shooter,Square Enix,0.2,0.23,0.01,0.05,0.49
Spider-Man: Shattered Dimensions,Xbox 360,8.0,2010,9,7,5189,Action,Activision,0.24,0.09,0.0,0.03,0.36
R.U.S.E.,PlayStation 3,8.0,2010,9,7,3921,Strategy,Ubisoft,0.18,0.22,0.02,0.09,0.51
Kane & Lynch 2: Dog Days,PlayStation 3,7.0,2010,8,17,3398,Shooter,Square Enix,0.17,0.28,0.05,0.1,0.59
Clash of the Titans,Xbox 360,3.0,2010,7,30,8493,Action,Namco Bandai Games,0.08,0.06,0.0,0.02,0.16
Dragon Ball: Origins 2,Nintendo DS,7.5,2010,7,28,8597,Action,Namco Bandai Games,0.05,0.02,0.08,0.01,0.16
Tom Clancy's Splinter Cell: Conviction,PC,8.5,2010,7,14,10349,Action,Ubisoft,0.0,0.08,0.0,0.02,0.11
Kane & Lynch 2: Dog Days,PC,7.0,2010,8,25,11933,Shooter,Square Enix,0.0,0.06,0.0,0.01,0.07
Plants vs. Zombies,Xbox 360,9.0,2010,9,7,6514,Strategy,PopCap Games,0.24,0.0,0.0,0.02,0.26
Spider-Man: Shattered Dimensions,Wii,7.5,2010,9,7,6820,Action,Activision,0.13,0.09,0.0,0.02,0.24
R.U.S.E.,Xbox 360,8.0,2010,9,7,6294,Strategy,Ubisoft,0.12,0.12,0.0,0.03,0.27
NHL 11,Xbox 360,8.5,2010,9,3,2809,Sports,Electronic Arts,0.61,0.07,0.0,0.05,0.73
Arc Rise Fantasia,Wii,6.5,2010,8,13,7754,Role-Playing,Marvelous Interactive,0.13,0.0,0.06,0.01,0.19
Tetris Party Deluxe,Wii,7.5,2010,7,12,3500,Puzzle,Nintendo,0.34,0.17,0.02,0.05,0.58
Dragon Quest IX: Sentinels of the Starry Skies,Nintendo DS,8.0,2010,7,9,150,Role-Playing,Nintendo,0.66,0.69,4.35,0.15,5.84
Sports Champions,PlayStation 3,7.5,2010,9,1,314,Sports,Sony Computer Entertainment,2.12,1.14,0.1,0.51,3.87
Kung Fu Rider,PlayStation 3,3.5,2010,9,1,7492,Action,Sony Computer Entertainment,0.06,0.1,0.01,0.04,0.21
Mafia II,Xbox 360,7.0,2010,8,23,1196,Action,Take-Two Interactive,0.84,0.56,0.0,0.15,1.55
Mafia II,PlayStation 3,7.0,2010,8,23,1239,Action,Take-Two Interactive,0.5,0.72,0.04,0.26,1.52
Madden NFL 11,PlayStation 3,8.0,2010,8,9,664,Sports,Electronic Arts,2.04,0.15,0.0,0.19,2.38
Madden NFL 11,Xbox 360,8.0,2010,8,9,558,Sports,Electronic Arts,2.38,0.12,0.0,0.18,2.69
Disney Sing It: Family Hits,PlayStation 3,6.5,2010,8,6,8210,Misc,Disney Interactive Studios,0.11,0.04,0.0,0.02,0.17
NHL 11,PlayStation 3,8.5,2010,9,3,3375,Sports,Electronic Arts,0.4,0.13,0.0,0.07,0.6
Kingdom Hearts: Birth by Sleep,PlayStation Portable,8.5,2010,9,2,811,Role-Playing,Square Enix,0.63,0.42,0.75,0.26,2.07
Monster Rancher DS,Nintendo DS,5.5,2010,8,10,9384,Role-Playing,Tecmo Koei,0.08,0.0,0.05,0.01,0.13
NCAA Football 11,PlayStation 3,8.5,2010,7,9,2464,Sports,Electronic Arts,0.79,0.0,0.0,0.06,0.84
Disciples III: Renaissance,PC,6.0,2010,8,31,15728,Strategy,Kalypso Media,0.0,0.01,0.0,0.0,0.02
Valkyria Chronicles II,PlayStation Portable,9.0,2010,8,30,3730,Role-Playing,Sega,0.12,0.16,0.18,0.09,0.54
Mafia II,PC,7.0,2010,8,23,4841,Action,Take-Two Interactive,0.17,0.17,0.0,0.06,0.4
Ys Seven,PlayStation Portable,8.0,2010,8,20,7153,Role-Playing,Falcom Corporation,0.14,0.0,0.08,0.01,0.22
Disney Sing It: Family Hits,Wii,6.5,2010,8,6,3293,Misc,Disney Interactive Studios,0.39,0.18,0.0,0.05,0.61
Racquet Sports,PlayStation 3,4.5,2010,9,1,5308,Sports,Ubisoft,0.11,0.17,0.0,0.06,0.35
BlazBlue: Continuum Shift,Xbox 360,8.5,2010,7,22,5688,Fighting,PQube,0.23,0.04,0.02,0.02,0.32
Metroid: Other M,Wii,8.5,2010,8,27,1376,Action,Nintendo,0.87,0.31,0.13,0.1,1.41
Little League World Series Baseball 2010,Xbox 360,6.0,2010,8,18,10708,Sports,Activision,0.09,0.0,0.0,0.01,0.1
Little League World Series Baseball 2010,PlayStation 3,6.0,2010,8,18,11547,Sports,Activision,0.07,0.0,0.0,0.01,0.08
NHL 2K11,Wii,6.5,2010,8,26,6125,Sports,Take-Two Interactive,0.24,0.02,0.0,0.02,0.28
Gladiator Begins,PlayStation Portable,6.5,2010,10,20,9716,Action,PQube,0.05,0.01,0.05,0.01,0.12
DJ Hero 2,Xbox 360,8.5,2010,10,19,2512,Misc,Activision,0.64,0.12,0.0,0.06,0.82
Saw II: Flesh & Blood,PlayStation 3,4.5,2010,10,19,7751,Action,Konami Digital Entertainment,0.1,0.07,0.0,0.03,0.19
Rock of the Dead,PlayStation 3,5.0,2010,10,19,13288,Shooter,Conspiracy Entertainment,0.04,0.0,0.0,0.0,0.05
EA Sports MMA,Xbox 360,8.0,2010,10,19,5251,Fighting,Electronic Arts,0.23,0.1,0.0,0.03,0.36
Fallout: New Vegas,PC,9.0,2010,10,19,1743,Role-Playing,Bethesda Softworks,0.58,0.45,0.0,0.14,1.16
Just Dance 2,Wii,8.0,2010,10,19,69,Misc,Ubisoft,5.84,2.89,0.01,0.78,9.52
Fallout: New Vegas,PlayStation 3,8.5,2010,10,19,431,Role-Playing,Bethesda Softworks,1.52,1.08,0.1,0.47,3.17
EA Sports MMA,PlayStation 3,8.0,2010,10,19,5041,Fighting,Electronic Arts,0.16,0.15,0.01,0.06,0.38
The Lord of the Rings: Aragorn's Quest,PlayStation Portable,5.0,2010,9,21,9944,Action,Warner Bros. Interactive Entertainment,0.07,0.02,0.0,0.02,0.12
Truth or Lies,Xbox 360,4.0,2010,9,29,10143,Misc,THQ,0.07,0.03,0.0,0.01,0.11
Castlevania: Lords of Shadow,PlayStation 3,7.5,2010,9,29,1824,Action,Konami Digital Entertainment,0.5,0.37,0.1,0.16,1.12
Samurai Warriors 3,Wii,3.0,2010,9,28,4361,Action,Nintendo,0.1,0.02,0.32,0.01,0.45
Fallout: New Vegas,Xbox 360,8.5,2010,10,19,290,Role-Playing,Bethesda Softworks,2.65,1.06,0.04,0.33,4.08
Vanquish,PlayStation 3,8.5,2010,10,18,3244,Shooter,Sega,0.21,0.22,0.11,0.09,0.62
Vanquish,Xbox 360,8.5,2010,10,18,4610,Shooter,Sega,0.19,0.17,0.03,0.04,0.42
Lost Planet 2,PC,6.0,2010,10,18,14791,Shooter,Capcom,0.0,0.02,0.0,0.01,0.03
Front Mission Evolved,PlayStation 3,6.0,2010,10,1,5962,Shooter,Square Enix,0.09,0.07,0.11,0.03,0.29
John Daly's ProStroke Golf,PlayStation 3,5.5,2010,10,15,10119,Sports,O-Games,0.09,0.02,0.0,0.01,0.11
The Lord of the Rings: Aragorn's Quest,PlayStation 2,5.0,2010,9,21,12760,Action,Warner Bros. Interactive Entertainment,0.03,0.02,0.0,0.01,0.06
The Lord of the Rings: Aragorn's Quest,Nintendo DS,5.0,2010,9,21,9755,Action,Warner Bros. Interactive Entertainment,0.1,0.02,0.0,0.01,0.12
The Lord of the Rings: Aragorn's Quest,PlayStation 3,6.0,2010,9,20,8300,Action,Warner Bros. Interactive Entertainment,0.1,0.04,0.0,0.02,0.17
Sid Meier's Civilization V,PC,9.0,2010,9,20,1071,Strategy,Take-Two Interactive,0.98,0.52,0.0,0.19,1.69
The Lord of the Rings: Aragorn's Quest,Wii,7.0,2010,9,20,6852,Action,Warner Bros. Interactive Entertainment,0.17,0.05,0.0,0.02,0.24
NBA 2K11,PC,8.0,2010,10,8,7881,Action,Take-Two Interactive,0.18,0.0,0.0,0.01,0.19
FIFA Soccer 11,Nintendo DS,7.0,2010,10,8,2856,Sports,Electronic Arts,0.13,0.5,0.0,0.09,0.72
Guitar Hero: Warriors of Rock,Xbox 360,6.0,2010,9,28,2407,Misc,Activision,0.47,0.32,0.0,0.08,0.87
FIFA Soccer 11,Xbox 360,8.5,2010,9,27,367,Sports,Electronic Arts,0.71,2.4,0.02,0.4,3.53
FIFA Soccer 11,PlayStation 3,8.5,2010,9,27,200,Sports,Electronic Arts,0.6,3.29,0.06,1.13,5.08
Truth or Lies,PlayStation 3,4.0,2010,9,24,10940,Misc,THQ,0.06,0.02,0.0,0.01,0.09
John Daly's ProStroke Golf,PlayStation 3,5.5,2010,10,15,10119,Sports,O-Games,0.09,0.02,0.0,0.01,0.11
NBA 2K11,PlayStation 3,9.5,2010,10,1,967,Action,Take-Two Interactive,1.41,0.21,0.03,0.16,1.8
Front Mission Evolved,Xbox 360,6.0,2010,10,1,7597,Shooter,Square Enix,0.1,0.07,0.02,0.02,0.2
Front Mission Evolved,PC,6.0,2010,10,1,12873,Shooter,Square Enix,0.05,0.0,0.0,0.0,0.05
Medal of Honor,Xbox 360,6.0,2010,10,12,583,Shooter,Electronic Arts,1.55,0.81,0.04,0.21,2.62
Sengoku Basara: Samurai Heroes,Wii,4.5,2010,10,12,5880,Action,Capcom,0.08,0.02,0.2,0.01,0.3
Sengoku Basara: Samurai Heroes,PlayStation 3,4.5,2010,10,12,3133,Action,Capcom,0.17,0.04,0.4,0.03,0.65
Medal of Honor,PlayStation 3,6.0,2010,10,12,518,Shooter,Electronic Arts,1.28,1.05,0.07,0.43,2.83
Medal of Honor,PC,6.5,2010,10,12,4050,Shooter,Electronic Arts,0.2,0.23,0.0,0.07,0.49
UFC Undisputed 2010,PlayStation Portable,7.5,2010,9,15,7345,Fighting,THQ,0.11,0.07,0.0,0.04,0.21
Super Scribblenauts,Nintendo DS,9.0,2010,10,8,1259,Puzzle,Warner Bros. Interactive Entertainment,1.08,0.31,0.0,0.11,1.5
MySims SkyHeroes,PlayStation 3,7.0,2010,10,8,10075,Action,Electronic Arts,0.08,0.02,0.0,0.01,0.11
Def Jam Rapstar,Xbox 360,7.5,2010,10,7,6005,Misc,Konami Digital Entertainment,0.25,0.03,0.0,0.02,0.29
Def Jam Rapstar,PlayStation 3,7.5,2010,10,7,5576,Misc,Konami Digital Entertainment,0.25,0.05,0.0,0.03,0.33
R.U.S.E.,PC,8.5,2010,9,24,6254,Strategy,Ubisoft,0.04,0.19,0.0,0.05,0.28
Dead Rising 2,Xbox 360,8.0,2010,9,23,1265,Action,Capcom,0.75,0.53,0.09,0.12,1.5
Darksiders,PC,8.0,2010,9,23,8795,Action,THQ,0.07,0.06,0.0,0.02,0.15
Dead Rising 2,PlayStation 3,8.0,2010,9,23,1408,Action,Capcom,0.43,0.57,0.15,0.22,1.38
Halo: Reach,Xbox 360,9.5,2010,9,11,63,Shooter,Microsoft Game Studios,7.03,1.98,0.08,0.78,9.88
Professor Layton and the Unwound Future,Nintendo DS,8.5,2010,9,10,400,Puzzle,Nintendo,0.65,1.61,0.82,0.28,3.36
Ace Combat: Joint Assault,PlayStation Portable,6.5,2010,9,10,6014,Simulation,Namco Bandai Games,0.06,0.05,0.15,0.03,0.29
Brunswick Pro Bowling,PlayStation 3,4.0,2010,9,30,7891,Sports,505 Games,0.1,0.06,0.0,0.03,0.19
Invizimals,PlayStation Portable,7.5,2010,10,12,2607,Strategy,Sony Computer Entertainment,0.17,0.51,0.0,0.11,0.79
Etrian Odyssey III: The Drowned City,Nintendo DS,6.0,2010,10,11,5562,Role-Playing,Atlus,0.13,0.0,0.19,0.01,0.33
FIFA Soccer 11,Wii,6.5,2010,10,11,1905,Sports,Electronic Arts,0.26,0.69,0.0,0.12,1.08
MySims SkyHeroes,Wii,7.0,2010,10,8,5767,Action,Electronic Arts,0.18,0.1,0.0,0.03,0.31
MySims SkyHeroes,Xbox 360,7.0,2010,10,8,10769,Action,Electronic Arts,0.09,0.0,0.0,0.01,0.1
Quantum Theory,Xbox 360,2.5,2010,10,6,11038,Shooter,Tecmo Koei,0.06,0.02,0.0,0.01,0.09
Quantum Theory,PlayStation 3,2.5,2010,10,6,7773,Shooter,Tecmo Koei,0.05,0.09,0.02,0.03,0.19
Final Fantasy: The 4 Heroes of Light,Nintendo DS,8.0,2010,10,5,3396,Role-Playing,Square Enix,0.23,0.11,0.23,0.03,0.59
NBA Jam,Wii,8.5,2010,10,5,4513,Sports,Electronic Arts,0.38,0.03,0.0,0.03,0.43
Harvest Moon: Grand Bazaar,Nintendo DS,6.5,2010,9,8,4651,Simulation,Rising Star Games,0.22,0.05,0.13,0.02,0.42
Spider-Man: Shattered Dimensions,Nintendo DS,7.5,2010,9,8,7819,Action,Activision,0.17,0.01,0.0,0.01,0.19
Spider-Man: Shattered Dimensions,PlayStation 3,8.0,2010,9,7,4349,Action,Activision,0.26,0.13,0.0,0.06,0.45
Tom Clancy's HAWX 2,Xbox 360,6.5,2010,9,7,5171,Action,Ubisoft,0.24,0.09,0.01,0.03,0.36
WWE SmackDown vs. Raw 2011,PlayStation 2,8.0,2010,10,27,5072,Fighting,THQ,0.24,0.07,0.0,0.07,0.38
